user_id,content_id,revenue_amount,revenue_type,transaction_date
87986,3125,2.42,Advertisement,2023-02-24
19820,1275,8.62,Subscription,2022-09-20
90731,1109,6.79,Advertisement,2022-03-18
67562,4565,55.62,Advertisement,2023-01-31
94791,1997,4.62,Advertisement,2021-09-01
2777,4436,20.41,Advertisement,2023-03-24
9310,2682,14.25,Advertisement,2022-09-30
5787,719,6.42,Advertisement,2022-11-05
26008,2286,6.07,Subscription,2020-10-08
63967,4198,6.37,Subscription,2021-02-17
78319,1317,11.39,Subscription,2022-03-14
92171,1502,1.21,Advertisement,2022-09-05
24978,4976,12.84,Advertisement,2021-09-20
9296,1469,8.01,Subscription,2023-04-06
33267,4347,3.62,Advertisement,2023-04-16
25060,4818,15.86,Subscription,2022-05-23
71494,1298,3.43,Advertisement,2023-03-29
36591,3876,3.89,Advertisement,2021-08-15
25705,2524,30.38,In-app Purchase,2022-09-02
77034,286,13.78,Advertisement,2022-12-14
33556,3892,5.02,Advertisement,2021-12-28
30546,2858,8.14,Advertisement,2022-04-04
1099,3658,2.04,Advertisement,2022-09-24
72958,826,62.49,Advertisement,2022-04-18
61527,1708,5.04,Advertisement,2021-08-29
21319,1510,8.86,Advertisement,2022-06-27
66758,268,31.6,Advertisement,2023-02-05
61767,3651,3.45,Subscription,2022-10-25
72631,2139,17.39,Subscription,2021-10-01
24723,272,184.76,In-app Purchase,2022-03-14
19228,3079,8.38,Advertisement,2023-02-05
98386,4025,8.96,Advertisement,2023-02-16
36181,4670,15.66,Advertisement,2023-01-29
56335,711,2.65,Advertisement,2021-05-18
28618,1601,1.67,Advertisement,2023-01-31
86692,4554,1.17,Advertisement,2021-09-15
35246,635,2.55,Subscription,2021-10-04
11149,2730,45.78,Advertisement,2022-12-12
3204,3823,17.4,Subscription,2022-04-25
98991,4529,9.46,Advertisement,2023-02-04
29071,1022,9.16,Subscription,2023-03-17
66797,2621,0.48,Subscription,2022-06-20
73478,2810,9.96,In-app Purchase,2020-12-22
69405,3117,5.44,Subscription,2022-07-03
48414,764,4.24,Advertisement,2022-06-03
77108,1426,6.6,Advertisement,2020-11-02
28464,2014,3.42,Advertisement,2023-01-15
50527,3991,11.62,Advertisement,2021-05-23
50554,3230,3.35,In-app Purchase,2022-12-27
12381,4715,4.15,Advertisement,2020-11-07
70233,2099,32.04,Subscription,2023-04-18
44220,1514,26.55,Advertisement,2021-01-11
3263,1789,84.59,In-app Purchase,2022-09-06
52857,2526,2.6,Advertisement,2020-06-07
6079,98,6.22,Advertisement,2023-04-01
45809,4631,15.83,Advertisement,2022-09-29
43563,3348,8.85,Advertisement,2022-02-08
44699,4271,10.72,Subscription,2021-05-27
20557,1191,11.57,Advertisement,2023-03-25
2904,1736,7.23,Subscription,2022-07-08
16247,1224,14.86,Subscription,2020-08-23
73155,1187,8.19,Advertisement,2023-01-06
6734,4381,22.39,Advertisement,2023-04-08
38842,975,6.82,Advertisement,2021-11-21
98528,2808,1.47,Advertisement,2022-12-04
35560,832,37.72,Advertisement,2021-12-09
99978,2093,3.63,In-app Purchase,2022-12-03
21053,2625,48.82,Subscription,2022-03-12
55388,2772,11.48,Subscription,2023-01-08
53282,973,23.66,Subscription,2021-02-20
81821,3366,6.47,Advertisement,2021-03-25
69033,4984,5.73,Subscription,2021-12-11
66128,1997,26.03,Advertisement,2022-11-21
80088,4334,3.01,Advertisement,2022-09-29
57318,2502,26.06,Advertisement,2023-03-02
19695,110,16.67,Advertisement,2021-12-29
89233,1250,19.7,In-app Purchase,2022-08-06
96529,4914,10.41,In-app Purchase,2022-10-14
51108,4324,14.95,In-app Purchase,2022-06-16
74036,2502,5.62,Subscription,2022-07-08
15712,2682,34.56,Advertisement,2023-02-22
73057,3308,31.5,Subscription,2023-03-12
94446,4692,34.24,Advertisement,2021-07-17
66065,2893,5.5,Subscription,2022-06-29
18170,2582,5.12,Advertisement,2022-10-19
55383,902,40.22,Advertisement,2021-09-23
45101,85,3.53,Advertisement,2023-03-15
89430,1505,14.36,Subscription,2023-04-03
79011,2664,21.33,Advertisement,2022-12-01
39921,3819,6.74,Subscription,2023-02-04
86989,4071,13.49,Advertisement,2021-06-22
10226,2998,140.69,Advertisement,2022-04-17
30017,3362,5.87,Advertisement,2022-04-21
92944,4659,11.33,Subscription,2022-12-23
2097,4360,21.26,Advertisement,2023-04-09
73361,4983,5.26,Advertisement,2022-09-10
21385,3819,6.93,Subscription,2023-04-15
55459,3999,1.21,Advertisement,2022-08-02
34073,4296,4.18,Subscription,2023-04-08
38234,806,17.14,Subscription,2021-05-19
5107,2404,9.18,Advertisement,2022-04-11
79704,97,7.26,Advertisement,2022-03-07
1050,1754,6.59,Subscription,2022-12-23
79881,3651,7.11,Advertisement,2021-04-08
87271,4671,12.35,Advertisement,2020-06-05
13021,517,7.96,Subscription,2023-03-08
17521,1832,15.82,Advertisement,2023-02-18
98235,653,36.01,In-app Purchase,2023-03-11
4973,1310,15.07,Advertisement,2022-12-01
65991,1513,16.59,Advertisement,2021-09-14
98661,4125,11.21,Advertisement,2022-07-04
80225,3912,6.42,In-app Purchase,2023-02-08
25526,1360,8.16,Advertisement,2022-11-21
94361,3411,7.71,Subscription,2023-03-21
68964,1720,2.45,In-app Purchase,2021-12-16
79716,4702,5.84,Subscription,2021-08-04
85798,1346,13.23,Advertisement,2021-08-04
38389,475,5.1,Subscription,2023-04-15
55602,4919,20.68,Subscription,2022-02-27
98557,3062,43.6,Subscription,2022-09-05
67715,2060,38.3,Subscription,2022-04-09
37338,2364,0.35,In-app Purchase,2022-07-21
38759,63,20.92,In-app Purchase,2021-07-17
20113,3659,4.66,Advertisement,2021-05-21
80584,4091,9.94,Advertisement,2023-02-22
92897,3044,29.38,Subscription,2021-08-06
94458,3867,9.21,Advertisement,2023-01-07
73872,4286,41.53,Subscription,2023-03-27
13219,2271,14.31,Subscription,2022-04-10
60572,190,20.39,Advertisement,2022-04-04
57151,2965,40.09,Subscription,2022-05-08
63872,2094,3.46,Advertisement,2022-10-13
56443,1165,10.52,Advertisement,2023-02-28
98514,4877,12.34,Advertisement,2023-01-02
10960,2288,22.14,Subscription,2020-09-11
86733,507,4.82,Subscription,2023-01-09
20743,3084,8.64,Advertisement,2022-01-06
36714,4133,75.08,Subscription,2023-04-14
70142,4386,2.45,Advertisement,2022-10-09
40290,3433,19.33,Subscription,2022-11-04
965,895,16.58,Advertisement,2022-06-19
53444,1167,2.16,Subscription,2022-11-21
62746,4748,41.55,Advertisement,2020-12-26
593,3760,48.23,Advertisement,2020-04-29
71886,4104,1.45,Subscription,2023-04-18
48613,1813,7.79,Advertisement,2023-03-06
31370,1416,5.65,Subscription,2023-03-28
23590,379,3.24,Advertisement,2021-11-28
89871,598,76.29,Advertisement,2023-03-20
19338,552,16.44,Advertisement,2021-06-19
54181,2132,9.05,In-app Purchase,2022-12-23
29345,2137,4.6,Advertisement,2022-01-28
43377,4991,7.99,Advertisement,2021-12-15
45351,2101,26.35,Subscription,2023-01-18
49411,4084,1.02,Advertisement,2021-08-18
97774,4319,7.31,Subscription,2022-12-28
3401,2894,5.1,In-app Purchase,2023-04-16
24303,2838,8.63,Advertisement,2023-03-29
44339,1793,119.31,In-app Purchase,2022-03-20
27584,1226,4.95,Advertisement,2023-04-12
65853,467,20.01,Advertisement,2022-01-05
26949,3296,2.57,Subscription,2023-04-06
35493,1624,2.71,Advertisement,2022-08-28
42037,4473,0.91,Advertisement,2023-04-01
35112,2398,9.04,Advertisement,2021-10-11
43551,710,6.04,Advertisement,2020-10-19
5283,1012,0.88,Advertisement,2022-12-01
81594,3350,13.3,In-app Purchase,2023-03-12
9713,2997,93.9,Subscription,2023-03-18
18786,3626,3.36,Advertisement,2022-04-30
37324,1393,16.76,Advertisement,2021-05-22
49427,2823,7.03,Advertisement,2021-10-21
47060,1328,9.26,Subscription,2023-02-15
47060,2451,1.73,Subscription,2023-04-10
40512,163,34.06,Advertisement,2023-02-13
89311,4698,6.72,Subscription,2022-11-15
83720,810,1.7,Subscription,2021-12-09
38172,3395,22.92,Advertisement,2023-03-20
64011,2221,7.34,Advertisement,2022-08-22
89757,4678,22.46,Advertisement,2021-06-23
65524,2641,17.41,Subscription,2023-03-19
47667,4490,27.89,In-app Purchase,2020-11-24
37339,554,10.56,Subscription,2023-01-11
34780,2477,1.92,Advertisement,2022-03-28
73620,4857,4.15,Advertisement,2023-02-20
6527,3032,7.14,Advertisement,2022-02-23
56470,1299,22.9,Advertisement,2022-10-21
35015,2312,7.87,Subscription,2022-12-15
77566,4678,25.3,Advertisement,2022-05-13
37918,4662,29.96,Advertisement,2022-09-18
61328,2878,9.3,Advertisement,2023-02-12
62806,1737,23.33,Subscription,2022-09-16
79801,4022,11.09,In-app Purchase,2023-03-24
17779,4015,3.35,Subscription,2022-07-16
47631,3557,79.47,Advertisement,2023-04-18
61561,501,7.43,Advertisement,2023-03-05
29461,4861,2.48,Subscription,2023-03-15
85659,4318,5.93,In-app Purchase,2023-02-06
81643,4557,3.98,Subscription,2021-11-21
90943,4862,5.24,Advertisement,2022-02-02
76326,209,23.19,In-app Purchase,2022-06-11
59473,3126,5.51,Advertisement,2023-04-16
78388,2171,2.2,Subscription,2023-02-04
40281,752,48.44,Subscription,2022-12-03
38866,3949,4.13,Advertisement,2023-01-11
51443,4426,6.1,Advertisement,2022-12-28
12331,151,3.61,Advertisement,2022-09-03
29475,3561,7.47,Advertisement,2021-05-23
8423,1822,2.87,Subscription,2023-02-07
41505,3978,10.43,Advertisement,2022-05-21
84669,661,7.06,Advertisement,2022-11-20
77421,2587,18.65,Subscription,2022-05-27
74394,3246,2.93,Advertisement,2023-01-05
90939,167,11.62,Subscription,2022-04-29
45780,4795,22.72,Subscription,2021-11-20
28249,938,42.78,Advertisement,2023-03-31
87961,781,15.44,Advertisement,2023-03-06
47417,242,3.78,Advertisement,2022-10-06
52623,1085,4.44,In-app Purchase,2021-04-23
18444,155,4.54,Advertisement,2022-10-03
95098,2503,5.78,Advertisement,2023-02-04
1707,3514,39.2,Subscription,2022-05-22
31222,1353,34.46,Advertisement,2023-02-12
72832,3285,8.69,Advertisement,2022-04-13
43477,3214,23.14,Advertisement,2022-06-06
74485,3390,1.89,Subscription,2022-12-05
71974,474,8.53,Advertisement,2022-09-05
3438,1030,5.43,Advertisement,2023-04-08
13836,3147,0.54,Subscription,2023-02-25
88040,4615,12.77,Subscription,2023-01-05
61645,3617,7.26,Advertisement,2022-11-04
51617,1569,12.44,Advertisement,2021-06-09
92480,101,46.53,Advertisement,2022-06-17
54770,2536,7.88,In-app Purchase,2022-06-23
28354,3060,22.44,Advertisement,2023-02-16
73843,2637,20.56,Advertisement,2023-02-20
49423,3870,5.06,Advertisement,2021-08-29
47279,2343,22.89,Advertisement,2023-03-25
47561,2365,28.88,Subscription,2023-02-26
23644,946,11.39,Advertisement,2023-04-07
30720,3109,4.71,Advertisement,2023-02-13
88301,133,13.09,Advertisement,2023-04-16
88219,4021,6.7,In-app Purchase,2023-04-11
77550,1381,2.67,Subscription,2021-11-13
58292,842,10.27,Advertisement,2021-06-08
13107,4827,12.62,Advertisement,2023-02-07
80250,945,14.83,Advertisement,2023-02-22
4610,846,10.73,Advertisement,2021-11-08
80556,4667,29.82,Advertisement,2022-02-11
29669,2591,17.75,Advertisement,2022-08-20
24412,2546,47.45,Advertisement,2023-02-05
11514,2194,17.99,Advertisement,2022-08-21
14115,4580,71.79,In-app Purchase,2021-04-29
17622,3100,6.61,Advertisement,2022-09-08
38474,1644,24.8,Advertisement,2020-06-26
76060,1137,5.64,In-app Purchase,2022-12-05
60192,967,7.31,Advertisement,2023-01-20
92760,421,6.74,Advertisement,2021-12-07
13153,2643,10.19,Subscription,2021-10-28
79415,4184,22.68,Subscription,2021-05-22
32398,3815,3.62,Subscription,2022-11-20
11087,4660,37.1,Advertisement,2022-10-09
59397,2752,6.29,Advertisement,2023-03-03
90959,4668,7.5,Subscription,2022-10-02
88555,3915,13.37,Advertisement,2021-12-10
38485,2933,13.3,Subscription,2021-06-29
59477,3352,9.35,Advertisement,2023-03-17
96321,4357,9.52,Advertisement,2023-02-25
17,1409,4.1,Subscription,2022-02-15
65420,2032,6.36,Advertisement,2022-09-20
93880,539,12.74,Advertisement,2023-04-12
59181,2869,57.8,Advertisement,2023-03-23
99584,4765,13.85,Advertisement,2021-06-10
29591,2073,1.04,Advertisement,2020-07-19
60709,2040,27.67,Advertisement,2022-09-06
19929,1668,20.69,Subscription,2022-08-29
27312,2423,40.18,Advertisement,2022-10-20
38942,2466,1.26,Subscription,2022-07-12
5246,1880,6.05,Advertisement,2022-01-01
68340,1928,9.85,Advertisement,2022-10-16
53803,3663,1.97,Advertisement,2022-09-30
55491,4996,13.0,In-app Purchase,2023-01-07
91064,407,63.75,Advertisement,2021-07-03
53428,2725,22.8,Advertisement,2022-04-18
27602,2669,8.42,In-app Purchase,2023-03-27
59535,4295,163.89,Advertisement,2022-07-29
67320,4973,9.54,Advertisement,2023-04-13
4011,3535,16.06,Advertisement,2021-09-10
47854,2343,6.98,Subscription,2023-01-21
64897,4288,4.64,Subscription,2022-01-11
50086,4744,3.39,Advertisement,2022-12-21
7612,4650,9.41,Subscription,2021-05-01
33834,2951,18.11,Advertisement,2023-01-20
83284,1940,6.75,Subscription,2023-01-23
36866,1828,3.45,Advertisement,2023-02-18
43560,4449,6.16,Advertisement,2023-01-16
12362,3014,16.81,In-app Purchase,2021-05-28
82033,3278,7.09,Advertisement,2023-02-15
30534,4688,11.37,Advertisement,2021-11-21
51475,212,8.32,Subscription,2023-03-02
34750,896,7.87,Advertisement,2023-01-27
5203,2843,6.63,In-app Purchase,2023-04-13
59178,1247,1.32,Subscription,2022-05-26
64167,3088,18.71,Advertisement,2022-06-13
71284,2136,12.67,Advertisement,2023-02-16
50766,2571,51.1,Subscription,2021-02-03
12339,1635,7.63,Advertisement,2022-05-16
44496,1338,5.01,In-app Purchase,2023-02-01
71393,1590,19.21,Subscription,2022-12-05
78159,1949,90.89,Advertisement,2023-01-24
49075,4637,3.86,Advertisement,2023-01-11
26346,1227,2.23,Subscription,2022-05-04
78953,2215,11.46,Advertisement,2022-05-14
51936,3548,9.27,Subscription,2023-02-19
89262,4622,4.41,Advertisement,2022-08-10
45383,2819,5.27,Subscription,2023-01-16
59144,4490,3.8,Advertisement,2022-10-30
32910,1468,5.41,Advertisement,2023-03-12
53336,2029,14.76,Advertisement,2023-03-16
36161,980,11.4,Advertisement,2022-04-18
23517,3008,6.6,Subscription,2021-11-01
82043,585,8.44,Advertisement,2022-04-15
81284,972,22.25,Advertisement,2022-08-27
6861,4922,37.17,Advertisement,2022-02-15
32828,4198,2.86,Advertisement,2021-03-28
45049,2404,8.97,Advertisement,2022-08-17
31881,3542,15.35,Subscription,2021-10-14
7906,3777,5.82,Subscription,2023-04-18
63799,3296,17.09,Subscription,2021-10-25
85303,29,19.38,Subscription,2023-04-18
15346,1442,16.23,Advertisement,2022-12-27
2711,4303,13.73,Subscription,2023-01-14
93910,725,10.73,In-app Purchase,2023-03-09
3326,1893,31.44,Advertisement,2023-01-14
66191,783,1.74,Subscription,2023-03-16
44945,2032,9.6,In-app Purchase,2021-07-17
95880,4009,6.29,Subscription,2022-01-09
7954,3606,3.35,Subscription,2021-09-26
64881,3188,5.04,Advertisement,2023-03-23
93051,777,17.37,Advertisement,2021-07-31
61583,4542,121.65,Subscription,2023-04-05
76882,2942,4.77,Advertisement,2021-11-09
21019,221,47.49,Advertisement,2023-04-17
30713,3031,210.78,Advertisement,2020-10-12
92309,2780,11.12,Advertisement,2023-03-21
8814,1385,7.13,Subscription,2022-03-20
30425,4720,2.12,Advertisement,2022-01-09
75049,529,2.68,In-app Purchase,2023-03-26
34953,2436,3.12,Advertisement,2021-12-22
22023,694,8.15,Subscription,2022-10-18
10871,4739,6.94,Subscription,2022-05-20
61214,4904,8.67,Subscription,2021-08-26
11219,2802,2.73,Subscription,2023-02-26
92414,2457,4.76,In-app Purchase,2023-01-01
77518,2716,26.31,In-app Purchase,2023-04-05
19245,2727,24.01,Subscription,2021-07-20
62368,934,1.14,Advertisement,2022-11-07
13595,4888,2.62,Subscription,2022-04-26
28627,569,5.28,In-app Purchase,2021-11-18
22855,3232,12.11,Advertisement,2023-04-04
51085,2512,7.24,Advertisement,2021-06-30
96547,887,18.51,Advertisement,2023-03-19
86446,2130,23.41,Advertisement,2022-03-04
96483,1116,1.36,Advertisement,2022-02-07
53430,1821,19.14,Subscription,2022-11-14
65636,4814,14.86,Advertisement,2023-03-01
38326,2181,17.78,In-app Purchase,2022-09-15
46435,4086,6.91,Advertisement,2022-12-23
90713,2415,64.44,Subscription,2023-01-18
95790,3765,3.22,Advertisement,2022-06-09
26625,4616,3.77,Advertisement,2023-02-18
10213,2713,19.83,Advertisement,2021-12-04
61131,2740,44.65,Advertisement,2023-02-05
61546,2065,10.43,Subscription,2023-01-13
24247,1816,62.22,Advertisement,2022-10-21
55198,1748,5.21,Advertisement,2020-10-03
64658,1013,14.81,Subscription,2022-07-23
13806,4955,41.27,Advertisement,2022-09-16
62111,924,2.2,Advertisement,2022-01-20
95633,3003,3.71,In-app Purchase,2022-09-30
20513,3008,4.92,Advertisement,2021-04-28
64915,4726,2.59,Subscription,2022-11-29
80254,2714,15.91,Advertisement,2022-09-01
56263,1432,3.14,Subscription,2022-11-26
88771,229,2.23,Subscription,2021-02-28
37751,1071,1.75,Advertisement,2023-01-27
90295,331,2.25,Advertisement,2021-06-19
95412,1722,13.35,Advertisement,2023-04-16
63686,1556,34.57,Subscription,2021-09-29
57026,4374,6.69,Subscription,2021-02-14
73954,2857,13.3,Advertisement,2023-02-02
89176,1957,9.21,In-app Purchase,2021-09-04
28400,1470,50.61,Subscription,2021-09-11
85194,4354,9.29,Advertisement,2022-03-24
429,3383,4.37,Subscription,2023-01-31
86959,2875,26.28,Advertisement,2022-09-19
22812,551,13.62,Advertisement,2023-02-05
96811,1480,9.73,Advertisement,2022-12-22
55312,3252,7.55,Advertisement,2023-04-13
56606,1979,9.03,In-app Purchase,2022-08-31
90597,4715,8.75,Subscription,2023-01-02
46951,2503,8.99,Subscription,2021-03-23
11432,1573,13.55,Subscription,2022-02-21
88322,4551,5.43,Advertisement,2023-04-14
68420,3218,5.49,Advertisement,2022-06-17
47610,3887,15.76,Advertisement,2022-11-16
25277,4269,10.68,Advertisement,2022-10-29
1378,2395,10.31,Subscription,2022-10-16
61632,1968,2.8,Advertisement,2023-02-27
42269,19,27.96,Advertisement,2023-01-13
41698,4825,51.76,Subscription,2020-08-08
15075,444,5.8,Subscription,2022-03-06
47154,2936,23.18,In-app Purchase,2022-03-19
81283,2877,3.64,Advertisement,2022-06-02
16498,4639,31.81,Advertisement,2022-09-24
1287,3288,2.26,Advertisement,2022-02-07
95171,3243,6.36,Advertisement,2022-11-27
23917,4857,4.76,Subscription,2022-08-05
52453,2762,3.8,Advertisement,2021-10-09
15470,4223,13.68,Subscription,2023-01-30
43387,2139,10.24,Advertisement,2022-08-31
40899,3284,6.89,Advertisement,2022-03-05
76187,4259,2.24,Advertisement,2022-08-22
89682,1775,2.67,Advertisement,2023-03-21
39848,1084,6.26,Subscription,2023-02-17
66208,3719,20.32,Advertisement,2021-11-29
84786,398,19.51,Subscription,2023-04-03
34820,885,4.48,Subscription,2022-12-28
84611,310,6.9,In-app Purchase,2021-10-10
84571,4916,2.9,Advertisement,2022-05-23
55631,2396,19.73,Advertisement,2023-02-05
46736,4059,16.8,Subscription,2022-09-16
43010,3746,17.88,In-app Purchase,2023-03-27
13023,2439,14.79,Subscription,2023-03-21
83288,367,21.43,Subscription,2022-03-16
73749,4379,20.08,Advertisement,2021-10-26
78352,3992,14.43,Advertisement,2023-04-18
77649,4514,5.91,Advertisement,2021-02-22
35880,3482,10.38,Subscription,2023-02-14
52298,4376,3.02,Subscription,2022-12-28
41523,4730,0.98,Advertisement,2022-12-11
42116,4195,4.75,Advertisement,2021-03-06
51092,4026,32.91,In-app Purchase,2022-01-31
48544,3658,24.55,Subscription,2022-03-31
99362,89,97.2,Advertisement,2022-08-03
55584,4014,24.51,Advertisement,2023-02-16
44082,1856,1.73,In-app Purchase,2022-11-14
87299,3659,8.4,Subscription,2022-11-20
30211,638,5.45,Subscription,2022-10-10
82759,3763,6.7,Subscription,2023-03-25
95889,4295,5.23,Subscription,2022-10-20
22004,3134,30.83,Subscription,2022-12-12
73385,387,25.88,Advertisement,2020-09-01
91260,3374,24.39,In-app Purchase,2023-03-25
25007,4927,3.55,Advertisement,2022-08-23
15221,1700,4.86,Advertisement,2022-02-04
38151,782,9.63,Advertisement,2022-09-22
18227,1573,7.92,In-app Purchase,2022-06-22
5193,3645,2.33,Advertisement,2021-08-04
68739,3482,31.41,Subscription,2023-02-18
36312,328,2.96,Advertisement,2023-03-21
80602,427,27.64,Advertisement,2022-01-08
61450,495,1.54,Advertisement,2022-04-23
8356,4829,2.11,Subscription,2023-04-18
40117,2944,4.29,Advertisement,2021-02-18
10269,2169,2.25,Advertisement,2023-02-25
40357,713,9.69,Subscription,2021-01-22
69361,2936,60.03,Advertisement,2021-02-27
8703,4403,3.57,Subscription,2021-02-13
18298,3010,40.43,In-app Purchase,2022-07-16
1190,1294,2.58,Subscription,2022-07-07
44498,3228,7.38,Subscription,2022-12-31
49690,2074,3.65,Subscription,2022-09-21
60035,1609,11.71,Advertisement,2023-01-22
89687,2925,6.38,Subscription,2022-12-20
9535,4706,16.05,Subscription,2022-06-24
66573,1284,12.12,Advertisement,2023-04-17
34343,1321,7.24,Advertisement,2020-12-08
15285,1417,19.51,Subscription,2021-04-16
48420,4318,33.23,Advertisement,2021-07-19
44387,806,19.64,Subscription,2023-03-06
98629,4089,10.2,Advertisement,2020-09-18
34887,1442,7.91,Advertisement,2022-12-01
50317,115,8.82,Advertisement,2022-05-24
54011,161,47.3,Subscription,2022-10-04
57917,169,22.33,Advertisement,2021-11-13
90596,2526,4.84,Advertisement,2023-02-06
82895,4329,8.46,Subscription,2023-02-09
88659,4753,16.0,Advertisement,2023-01-24
1589,1908,33.15,Advertisement,2023-01-12
20395,4847,9.2,Subscription,2021-11-26
43846,2086,6.32,Subscription,2022-12-16
94250,3492,8.96,Advertisement,2023-02-24
49277,2150,4.66,Advertisement,2022-11-11
54709,3677,0.84,Subscription,2022-08-13
16306,2359,23.37,Advertisement,2022-08-31
59814,1321,10.78,Advertisement,2022-06-11
13427,3630,16.63,In-app Purchase,2023-04-03
58409,3960,18.55,Advertisement,2022-07-16
3305,3056,99.68,Advertisement,2022-09-06
28711,1018,13.48,Advertisement,2022-08-04
29147,3535,46.16,Advertisement,2022-12-15
40336,3232,5.46,Subscription,2022-02-25
53466,1318,0.57,In-app Purchase,2022-04-22
83893,1671,8.36,Advertisement,2023-02-14
80267,1066,3.23,In-app Purchase,2022-11-27
6519,1955,34.98,Subscription,2023-04-01
31143,3688,15.52,Advertisement,2021-12-17
22278,1546,6.03,Advertisement,2022-08-03
87473,2350,15.58,In-app Purchase,2022-01-15
367,1707,10.34,In-app Purchase,2023-04-16
749,4064,2.87,Advertisement,2021-08-12
42271,2255,17.93,Advertisement,2023-04-08
55394,4654,21.04,Subscription,2023-04-04
6573,3269,13.06,Subscription,2022-03-24
17208,60,15.53,Subscription,2023-02-15
47544,4121,9.94,Advertisement,2021-05-24
95563,4998,191.27,Subscription,2022-02-06
86760,3972,34.79,Advertisement,2022-07-06
89486,3063,14.45,Advertisement,2022-07-25
50044,2841,9.41,Advertisement,2023-03-30
71023,1577,2.0,Advertisement,2023-03-13
90007,1550,40.88,Advertisement,2022-12-13
41741,809,10.64,Advertisement,2021-02-07
715,1038,13.29,Subscription,2022-09-24
83023,3234,28.86,Subscription,2023-04-10
96673,1834,18.18,Subscription,2022-07-24
79494,2523,2.28,In-app Purchase,2022-11-27
45062,322,11.71,Advertisement,2021-09-01
41520,985,6.61,Advertisement,2022-05-16
65932,3834,16.18,Advertisement,2022-06-28
54155,2097,6.01,Advertisement,2023-01-01
21376,2746,5.72,Advertisement,2023-01-31
80836,4591,32.06,Subscription,2022-12-18
80504,2821,15.85,Advertisement,2022-07-12
61082,446,12.76,Advertisement,2023-04-01
96443,4780,41.02,Advertisement,2021-07-22
90750,330,3.87,Advertisement,2021-05-25
27307,4292,12.27,Subscription,2022-08-23
26801,159,1.11,Subscription,2023-04-13
9323,695,9.25,Advertisement,2022-06-10
81613,1940,11.52,Subscription,2023-02-27
28869,4502,5.34,Advertisement,2022-11-23
72592,3010,12.96,In-app Purchase,2023-04-01
13306,4081,10.71,Advertisement,2021-10-06
70989,1109,7.64,Subscription,2023-01-11
90060,2421,3.5,Advertisement,2022-03-08
89997,3549,6.78,Subscription,2023-01-09
49656,1787,4.28,Advertisement,2023-04-12
7655,3466,50.97,Subscription,2023-03-08
98038,2699,6.64,Advertisement,2023-01-05
92293,4676,12.22,Advertisement,2022-10-28
14133,2426,20.96,Subscription,2023-02-04
32618,1756,53.32,Advertisement,2022-05-27
60667,279,23.08,Subscription,2022-12-10
3166,3569,15.57,Advertisement,2020-11-11
88382,3266,1.9,Subscription,2023-02-28
99307,2755,4.2,Subscription,2023-03-09
38564,13,13.42,Subscription,2021-02-14
11940,4549,11.16,Subscription,2022-01-27
18182,4490,1.05,Subscription,2023-04-12
47842,2052,8.5,Advertisement,2023-03-05
52378,280,4.41,Subscription,2023-01-06
35554,3419,5.41,Advertisement,2022-10-31
2399,4535,13.85,Subscription,2023-03-13
85946,1801,8.86,In-app Purchase,2022-02-19
19761,300,188.58,Subscription,2023-01-26
81005,1445,4.67,Advertisement,2020-10-02
61018,3444,3.26,Advertisement,2022-05-12
56577,1379,134.78,Subscription,2023-04-11
51805,4737,33.29,Advertisement,2022-12-26
72552,1193,15.22,In-app Purchase,2021-05-10
88935,63,16.52,Advertisement,2023-03-25
43695,3406,3.82,Subscription,2023-02-27
22671,1207,1.49,Subscription,2021-07-21
36470,810,5.54,Subscription,2020-10-20
98637,2347,4.47,Advertisement,2023-03-20
15730,3767,17.3,Advertisement,2022-05-30
62420,4323,12.54,Subscription,2022-09-30
60424,4127,18.5,Advertisement,2022-07-25
84552,1088,42.21,Subscription,2022-06-25
32365,3198,6.87,Subscription,2022-08-02
33998,2236,5.55,Advertisement,2022-12-13
53222,2648,8.16,Advertisement,2022-12-01
47602,4846,10.09,In-app Purchase,2022-06-14
77641,3134,9.54,Advertisement,2023-02-26
31807,753,14.16,Advertisement,2023-03-21
29166,1138,4.13,Advertisement,2022-10-17
87894,4064,10.19,Advertisement,2022-08-17
16420,1209,22.41,Advertisement,2020-07-24
18052,1116,17.27,Advertisement,2023-03-14
19606,1938,3.58,Subscription,2023-04-10
68436,3179,11.97,Advertisement,2023-04-11
74963,1908,14.07,Advertisement,2021-10-08
35053,495,10.53,Advertisement,2023-01-13
46212,2771,3.33,Advertisement,2022-12-27
27516,2301,4.16,Advertisement,2022-08-14
32720,2135,7.96,Advertisement,2022-12-02
68465,2252,7.76,Advertisement,2023-04-13
52339,972,3.1,Subscription,2022-12-10
91146,1739,10.3,Advertisement,2021-11-23
45028,3330,4.24,Subscription,2023-01-28
73294,25,20.97,Advertisement,2022-12-07
77565,4554,26.33,Advertisement,2022-03-03
46497,315,30.22,Advertisement,2022-11-14
503,2168,1.77,Advertisement,2022-11-14
96061,4912,41.7,Subscription,2023-03-27
18807,1496,2.07,Subscription,2022-12-20
50070,4606,1.85,Subscription,2022-10-01
94202,5,15.57,Subscription,2022-10-10
9291,4602,21.94,Subscription,2023-01-10
75563,3203,6.1,Advertisement,2022-04-24
62660,1610,21.9,Advertisement,2022-11-15
48762,1339,1.27,Advertisement,2022-11-06
9350,4061,35.32,Advertisement,2022-04-24
12286,3235,10.61,Subscription,2022-11-16
